creado,texto_es,texto_en,polaridad,valor_polaridad,ubicacion_usuario,terminos_2, terminos_3
2019-08-16 12:46:31,alaire en el noticiario antena uno🎙entrevistamos al econ. andrés robalino director ejecutivo de hablaremos sobre los primeros meses de gestión de pedro palacios. síguenos vía periscope,Alaire on the antenna news we interviewed Econ Andres Robalino Executive Director we will talk about the first months of management of Pedro Palacios Sguenos Periscope,positivo,0.25,Cuenca Ecuador,alaire_en en_el el_noticiario noticiario_antena antena_unoentrevistamos unoentrevistamos_al al_econ econ_andrs andrs_robalino robalino_director director_ejecutivo ejecutivo_de de_hablaremos hablaremos_sobre sobre_los los_primeros primeros_meses meses_de de_gestin gestin_de de_pedro pedro_palacios palacios_sguenos sguenos_va va_periscope,alaire_en_el en_el_noticiario el_noticiario_antena noticiario_antena_unoentrevistamos antena_unoentrevistamos_al unoentrevistamos_al_econ al_econ_andrs econ_andrs_robalino andrs_robalino_director robalino_director_ejecutivo director_ejecutivo_de ejecutivo_de_hablaremos de_hablaremos_sobre hablaremos_sobre_los sobre_los_primeros los_primeros_meses primeros_meses_de meses_de_gestin de_gestin_de gestin_de_pedro de_pedro_palacios pedro_palacios_sguenos palacios_sguenos_va sguenos_va_periscope
2019-08-16 10:11:54,¿se acuerdan cuando todos los "liberal en lo económico conservador en lo social" felicitaban a por nuestro glorioso alcalde pedro palacios? a esas gentecitas de mente humilde: ¿no les jode estar siempre tan equivocados?,they remember when all the liberals in the economic conservative in the social congratulations to our glorious mayor Pedro Palacios to these humbleminded people I cant always be so wrong,negativo,-0.08888888888888889,Cuenca Ecuador,se_acuerdan acuerdan_cuando cuando_todos todos_los los_liberal liberal_en en_lo lo_econmico econmico_conservador conservador_en en_lo lo_social social_felicitaban felicitaban_a a_por por_nuestro nuestro_glorioso glorioso_alcalde alcalde_pedro pedro_palacios palacios_a a_esas esas_gentecitas gentecitas_de de_mente mente_humilde humilde_no no_les les_jode jode_estar estar_siempre siempre_tan tan_equivocados,se_acuerdan_cuando acuerdan_cuando_todos cuando_todos_los todos_los_liberal los_liberal_en liberal_en_lo en_lo_econmico lo_econmico_conservador econmico_conservador_en conservador_en_lo en_lo_social lo_social_felicitaban social_felicitaban_a felicitaban_a_por a_por_nuestro por_nuestro_glorioso nuestro_glorioso_alcalde glorioso_alcalde_pedro alcalde_pedro_palacios pedro_palacios_a palacios_a_esas a_esas_gentecitas esas_gentecitas_de gentecitas_de_mente de_mente_humilde mente_humilde_no humilde_no_les no_les_jode les_jode_estar jode_estar_siempre estar_siempre_tan siempre_tan_equivocados
2019-08-16 01:34:52,que tristeza no? pero como dice pedro palacios no te sientas vencido ni aún vencido,How sad not but as Pedro Palacios says do not feel defeated or defeated,negativo,-0.5,,que_tristeza tristeza_no no_pero pero_como como_dice dice_pedro pedro_palacios palacios_no no_te te_sientas sientas_vencido vencido_ni ni_an an_vencido,que_tristeza_no tristeza_no_pero no_pero_como pero_como_dice como_dice_pedro dice_pedro_palacios pedro_palacios_no palacios_no_te no_te_sientas te_sientas_vencido sientas_vencido_ni vencido_ni_an ni_an_vencido
2019-08-15 22:35:14,ponele algo criollo...ponele a pedro bonifacio palacios,Put something Creole on Pedro Bonifacio Palacios,neutral,0.0,Argentina,ponele_algo algo_criolloponele criolloponele_a a_pedro pedro_bonifacio bonifacio_palacios,ponele_algo_criolloponele algo_criolloponele_a criolloponele_a_pedro a_pedro_bonifacio pedro_bonifacio_palacios
2019-08-15 20:13:40,si partimos de la base de que pedro tenía prohibido por el aparato del psoe hablar contactar y negociar con nacionalistas e indepen como crees que se pusieron de acuerdo con podemos y sus confluencias ¿por obra y gracia del espíritu santo?,If we start from the basis that Pedro was forbidden by the psoe apparatus to speak contact and negotiate with nationalists and indepen as you think they agreed with we can and their confluences by work and grace of the Holy Spirit,neutral,0.0,,si_partimos partimos_de de_la la_base base_de de_que que_pedro pedro_tena tena_prohibido prohibido_por por_el el_aparato aparato_del del_psoe psoe_hablar hablar_contactar contactar_y y_negociar negociar_con con_nacionalistas nacionalistas_e e_indepen indepen_como como_crees crees_que que_se se_pusieron pusieron_de de_acuerdo acuerdo_con con_podemos podemos_y y_sus sus_confluencias confluencias_por por_obra obra_y y_gracia gracia_del del_espritu espritu_santo,si_partimos_de partimos_de_la de_la_base la_base_de base_de_que de_que_pedro que_pedro_tena pedro_tena_prohibido tena_prohibido_por prohibido_por_el por_el_aparato el_aparato_del aparato_del_psoe del_psoe_hablar psoe_hablar_contactar hablar_contactar_y contactar_y_negociar y_negociar_con negociar_con_nacionalistas con_nacionalistas_e nacionalistas_e_indepen e_indepen_como indepen_como_crees como_crees_que crees_que_se que_se_pusieron se_pusieron_de pusieron_de_acuerdo de_acuerdo_con acuerdo_con_podemos con_podemos_y podemos_y_sus y_sus_confluencias sus_confluencias_por confluencias_por_obra por_obra_y obra_y_gracia y_gracia_del gracia_del_espritu del_espritu_santo
2019-08-15 16:37:03,hola magda hay otro barco operando en el mediterráneo sin permiso ninguno el de médicos sin fonteras con 300 y pico más no podemos vender armas para que ataquen siria y no recoger a los exiliados qué hubiera sido de los republicanos entonces? no se puede defender a pedro en todo,hello magda there is another ship operating in the mediterranean without permission none of the doctors without fonteras with 300 and peak plus we cannot sell weapons to attack Syria and not pick up the exiles that would have been of the republicans then you cannot defend pedro in all,neutral,0.0,Madrid Comunidad de Madrid,hola_magda magda_hay hay_otro otro_barco barco_operando operando_en en_el el_mediterrneo mediterrneo_sin sin_permiso permiso_ninguno ninguno_el el_de de_mdicos mdicos_sin sin_fonteras fonteras_con con_300 300_y y_pico pico_ms ms_no no_podemos podemos_vender vender_armas armas_para para_que que_ataquen ataquen_siria siria_y y_no no_recoger recoger_a a_los los_exiliados exiliados_qu qu_hubiera hubiera_sido sido_de de_los los_republicanos republicanos_entonces entonces_no no_se se_puede puede_defender defender_a a_pedro pedro_en en_todo,hola_magda_hay magda_hay_otro hay_otro_barco otro_barco_operando barco_operando_en operando_en_el en_el_mediterrneo el_mediterrneo_sin mediterrneo_sin_permiso sin_permiso_ninguno permiso_ninguno_el ninguno_el_de el_de_mdicos de_mdicos_sin mdicos_sin_fonteras sin_fonteras_con fonteras_con_300 con_300_y 300_y_pico y_pico_ms pico_ms_no ms_no_podemos no_podemos_vender podemos_vender_armas vender_armas_para armas_para_que para_que_ataquen que_ataquen_siria ataquen_siria_y siria_y_no y_no_recoger no_recoger_a recoger_a_los a_los_exiliados los_exiliados_qu exiliados_qu_hubiera qu_hubiera_sido hubiera_sido_de sido_de_los de_los_republicanos los_republicanos_entonces republicanos_entonces_no entonces_no_se no_se_puede se_puede_defender puede_defender_a defender_a_pedro a_pedro_en pedro_en_todo
2019-08-15 16:36:35,cuando no caés en la publica y vas a la up podés llegar a hacer terrible papelón. como el de la ministra al citar al poeta pedro bonifacio palacios estando sentada junto al ministro de educación,When you are not in the public and you go to the up you can get to play terrible role as the minister when quoting the poet Pedro Bonifacio Palacios sitting next to the Minister of Education,negativo,-0.3333333333333333,Buenos Aires Argentina,cuando_no no_cas cas_en en_la la_publica publica_y y_vas vas_a a_la la_up up_pods pods_llegar llegar_a a_hacer hacer_terrible terrible_papeln papeln_como como_el el_de de_la la_ministra ministra_al al_citar citar_al al_poeta poeta_pedro pedro_bonifacio bonifacio_palacios palacios_estando estando_sentada sentada_junto junto_al al_ministro ministro_de de_educacin,cuando_no_cas no_cas_en cas_en_la en_la_publica la_publica_y publica_y_vas y_vas_a vas_a_la a_la_up la_up_pods up_pods_llegar pods_llegar_a llegar_a_hacer a_hacer_terrible hacer_terrible_papeln terrible_papeln_como papeln_como_el como_el_de el_de_la de_la_ministra la_ministra_al ministra_al_citar al_citar_al citar_al_poeta al_poeta_pedro poeta_pedro_bonifacio pedro_bonifacio_palacios bonifacio_palacios_estando palacios_estando_sentada estando_sentada_junto sentada_junto_al junto_al_ministro al_ministro_de ministro_de_educacin
2019-08-15 13:55:26,pedro b palacios (almafuerte) un fuerte defensor de la educación del pueblo no estuvo de acuerdo con la ley de sufragio universal secreto y obligatorio. pensaba que la gente no estaba lo suficientemente educada para votar.,Pedro B Palacios Almafuerte A strong advocate for the education of the people did not agree with the law of universal secret and compulsory suffrage he thought that people were not sufficiently educated to vote,positivo,0.01111111111111109,Buenos Aires Argentina,pedro_b b_palacios palacios_almafuerte almafuerte_un un_fuerte fuerte_defensor defensor_de de_la la_educacin educacin_del del_pueblo pueblo_no no_estuvo estuvo_de de_acuerdo acuerdo_con con_la la_ley ley_de de_sufragio sufragio_universal universal_secreto secreto_y y_obligatorio obligatorio_pensaba pensaba_que que_la la_gente gente_no no_estaba estaba_lo lo_suficientemente suficientemente_educada educada_para para_votar,pedro_b_palacios b_palacios_almafuerte palacios_almafuerte_un almafuerte_un_fuerte un_fuerte_defensor fuerte_defensor_de defensor_de_la de_la_educacin la_educacin_del educacin_del_pueblo del_pueblo_no pueblo_no_estuvo no_estuvo_de estuvo_de_acuerdo de_acuerdo_con acuerdo_con_la con_la_ley la_ley_de ley_de_sufragio de_sufragio_universal sufragio_universal_secreto universal_secreto_y secreto_y_obligatorio y_obligatorio_pensaba obligatorio_pensaba_que pensaba_que_la que_la_gente la_gente_no gente_no_estaba no_estaba_lo estaba_lo_suficientemente lo_suficientemente_educada suficientemente_educada_para educada_para_votar
2019-08-15 11:38:48,ya está cualigao pedro  venía así de casa .,be sure pedro vena ace de casa,positivo,0.5,,ya_est est_cualigao cualigao_pedro pedro_vena vena_as as_de de_casa,ya_est_cualigao est_cualigao_pedro cualigao_pedro_vena pedro_vena_as vena_as_de as_de_casa
2019-08-15 01:23:54,se merece este cambio con nuestro alcalde alcalde ing.. pedro palacios yo le creo abrazos,he deserves this change with our mayor mayor ing pedro palacios I believe hugs,neutral,0.0,,se_merece merece_este este_cambio cambio_con con_nuestro nuestro_alcalde alcalde_alcalde alcalde_ing ing_pedro pedro_palacios palacios_yo yo_le le_creo creo_abrazos,se_merece_este merece_este_cambio este_cambio_con cambio_con_nuestro con_nuestro_alcalde nuestro_alcalde_alcalde alcalde_alcalde_ing alcalde_ing_pedro ing_pedro_palacios pedro_palacios_yo palacios_yo_le yo_le_creo le_creo_abrazos
2019-08-15 00:07:10,la empresa municipal de aseo de es ejemplo para los gad las 510 toneladas de basura al día permiten generar 810 kw hora de energía eléctrica. alcalde pedro palacios agradeció el aporte del bde. 40años,The municipal cleaning company is an example for the gad the 510 tons of garbage per day allow 810 kW of electricity to be generated Mayor Pedro Palacios thanked the 40th year contribution,neutral,0.0,,la_empresa empresa_municipal municipal_de de_aseo aseo_de de_es es_ejemplo ejemplo_para para_los los_gad gad_las las_510 510_toneladas toneladas_de de_basura basura_al al_da da_permiten permiten_generar generar_810 810_kw kw_hora hora_de de_energa energa_elctrica elctrica_alcalde alcalde_pedro pedro_palacios palacios_agradeci agradeci_el el_aporte aporte_del del_bde bde_40aos,la_empresa_municipal empresa_municipal_de municipal_de_aseo de_aseo_de aseo_de_es de_es_ejemplo es_ejemplo_para ejemplo_para_los para_los_gad los_gad_las gad_las_510 las_510_toneladas 510_toneladas_de toneladas_de_basura de_basura_al basura_al_da al_da_permiten da_permiten_generar permiten_generar_810 generar_810_kw 810_kw_hora kw_hora_de hora_de_energa de_energa_elctrica energa_elctrica_alcalde elctrica_alcalde_pedro alcalde_pedro_palacios pedro_palacios_agradeci palacios_agradeci_el agradeci_el_aporte el_aporte_del aporte_del_bde del_bde_40aos
2019-08-14 22:07:36,lmf xi adchalatenango 25. yonathan guardado 2. félix sánchez 3. joel ortega 5. pedro orellana 14. césar flores 10. miguel lemus 23. yohalin palacios 19. rodrigo herrera 15. henry reyes 7. jairo henríquez 9. irvin valdez,lmf xi adchalatenango 25 yonathan saved 2 flix snchez 3 joel ortega 5 pedro orellana 14 csar flores 10 miguel lemus 23 yohalin palaces 19 rodrigo herrera 15 hery kings 7 jairo henrquez 9 irvin valdez,neutral,0.0,El Salvador,lmf_xi xi_adchalatenango adchalatenango_25 25_yonathan yonathan_guardado guardado_2 2_flix flix_snchez snchez_3 3_joel joel_ortega ortega_5 5_pedro pedro_orellana orellana_14 14_csar csar_flores flores_10 10_miguel miguel_lemus lemus_23 23_yohalin yohalin_palacios palacios_19 19_rodrigo rodrigo_herrera herrera_15 15_henry henry_reyes reyes_7 7_jairo jairo_henrquez henrquez_9 9_irvin irvin_valdez,lmf_xi_adchalatenango xi_adchalatenango_25 adchalatenango_25_yonathan 25_yonathan_guardado yonathan_guardado_2 guardado_2_flix 2_flix_snchez flix_snchez_3 snchez_3_joel 3_joel_ortega joel_ortega_5 ortega_5_pedro 5_pedro_orellana pedro_orellana_14 orellana_14_csar 14_csar_flores csar_flores_10 flores_10_miguel 10_miguel_lemus miguel_lemus_23 lemus_23_yohalin 23_yohalin_palacios yohalin_palacios_19 palacios_19_rodrigo 19_rodrigo_herrera rodrigo_herrera_15 herrera_15_henry 15_henry_reyes henry_reyes_7 reyes_7_jairo 7_jairo_henrquez jairo_henrquez_9 henrquez_9_irvin 9_irvin_valdez
2019-08-14 18:54:03,tanto detractor estos son los que perdieron las elecciones como están de vagos se dedican a desprestigiar a un alcalde que recién comienza su gestión pedro palacios les va a tapar la boca..,both detractor these are those who lost the elections as they are lazy are dedicated to discredit a mayor who just begins his management pedro palaces will cover their mouths,negativo,-0.25,,tanto_detractor detractor_estos estos_son son_los los_que que_perdieron perdieron_las las_elecciones elecciones_como como_estn estn_de de_vagos vagos_se se_dedican dedican_a a_desprestigiar desprestigiar_a a_un un_alcalde alcalde_que que_recin recin_comienza comienza_su su_gestin gestin_pedro pedro_palacios palacios_les les_va va_a a_tapar tapar_la la_boca,tanto_detractor_estos detractor_estos_son estos_son_los son_los_que los_que_perdieron que_perdieron_las perdieron_las_elecciones las_elecciones_como elecciones_como_estn como_estn_de estn_de_vagos de_vagos_se vagos_se_dedican se_dedican_a dedican_a_desprestigiar a_desprestigiar_a desprestigiar_a_un a_un_alcalde un_alcalde_que alcalde_que_recin que_recin_comienza recin_comienza_su comienza_su_gestin su_gestin_pedro gestin_pedro_palacios pedro_palacios_les palacios_les_va les_va_a va_a_tapar a_tapar_la tapar_la_boca
2019-08-14 18:39:14,es impresionante. atacado desde la derecha y desde la izquierda. como en 2016. iglesias vota con la derecha. rajoy no podía gobernar la culpa era del . ahora iglesias rechaza oferta se abstiene. pedro sánchez no puede gobernar y la culpa es ::::::: &gt;&gt; ¡¡ del ,it is impressive attacked from the right and from the left as in 2016 churches vote with the right rajoy could not govern the fault era of the now churches rejects offer abstains pedro snchez cannot govern and the fault is gtgt of,positivo,0.3928571428571428,,es_impresionante impresionante_atacado atacado_desde desde_la la_derecha derecha_y y_desde desde_la la_izquierda izquierda_como como_en en_2016 2016_iglesias iglesias_vota vota_con con_la la_derecha derecha_rajoy rajoy_no no_poda poda_gobernar gobernar_la la_culpa culpa_era era_del del_ahora ahora_iglesias iglesias_rechaza rechaza_oferta oferta_se se_abstiene abstiene_pedro pedro_snchez snchez_no no_puede puede_gobernar gobernar_y y_la la_culpa culpa_es es_gtgt gtgt_del,es_impresionante_atacado impresionante_atacado_desde atacado_desde_la desde_la_derecha la_derecha_y derecha_y_desde y_desde_la desde_la_izquierda la_izquierda_como izquierda_como_en como_en_2016 en_2016_iglesias 2016_iglesias_vota iglesias_vota_con vota_con_la con_la_derecha la_derecha_rajoy derecha_rajoy_no rajoy_no_poda no_poda_gobernar poda_gobernar_la gobernar_la_culpa la_culpa_era culpa_era_del era_del_ahora del_ahora_iglesias ahora_iglesias_rechaza iglesias_rechaza_oferta rechaza_oferta_se oferta_se_abstiene se_abstiene_pedro abstiene_pedro_snchez pedro_snchez_no snchez_no_puede no_puede_gobernar puede_gobernar_y gobernar_y_la y_la_culpa la_culpa_es culpa_es_gtgt es_gtgt_del
